category,macro_state_1,macro_state_2,innovation_success,year,outcome,Feature1,Feature2,predicted_outcome
1,2.720451032850553,6.2121189282986755,9,2,50.648066252527094,-266.15344145386644,-42.138421066289084,84.5791374798445
2,2.159280924025491,4.774695117128184,9,2,216.02160045626135,-242.6656951585744,140.16937547352677,331.9436803149524
2,4.168270919450656,6.0462297996044345,7,2,96.73607867182577,-251.34497081850827,-15.79544315576777,167.29958602572398
2,2.501651716732784,0.8896904283045914,10,2,392.9764880461678,-258.9376618233182,113.02113943879726,288.5234776154791
3,3.5757017249448353,6.524225581047394,9,2,76.67270086617992,-270.54450355698515,-95.45140546838957,110.01309097462531
2,3.5839183658995597,8.036162570396714,6,2,-316.4931636239607,-270.40275704435265,-423.05338374291205,-259.0161407872647
2,1.1468873022128612,5.4627518299765505,10,2,243.87915656577434,-158.99177867805554,65.8669501851009,341.3151715070454
2,3.71344815091473,3.574070186910694,9,2,390.8469450637882,-267.705658464188,212.8110531539299,379.5453946897419
3,1.293120090699889,1.7464785691403761,9,2,381.8362764354042,-174.36154788482366,184.24074599000767,485.888198105184
2,2.1661593296165753,2.653550458911762,6,2,280.5160002466329,-243.05243324759402,219.41394815587492,410.801514908281
2,3.6673662088653134,5.225328539390652,7,2,170.80050160920942,-268.76488011712075,94.19599312132141,259.87111300420065
1,3.124836807707335,2.55517829481997,8,2,336.7678249749543,-272.9563880549658,217.59955595787275,337.514167902907
3,2.6595582218908556,7.779455373790012,9,2,-125.13297603781727,-264.3945367728518,-359.329357887917,-147.71489466076878
2,1.2170221422329492,1.3174102607089022,6,2,294.26167444545194,-166.501652365908,153.18901728537242,421.1273649194644
1,3.9646386205349504,5.164242660977118,9,2,211.36827127344066,-259.9960202074939,101.02622179063871,233.90120158314483
3,3.4340991885600176,4.9596618130168535,8,2,259.77366304729213,-272.43731721852396,122.53464581999481,326.10632860147086
3,2.143538193084316,1.3889226333189075,8,2,379.7454667691612,-241.77132834746192,159.00725439800368,393.2449260505418
3,2.038459656372879,9.949875807649443,6,2,-446.6816815236827,-235.4725314618944,-1002.5359763649824,-761.9995078268768
3,4.026882886141784,8.231353874646341,7,2,-292.8299481785691,-257.57981016376453,-473.724644863149,-255.29545502691354
3,3.3004042583827284,3.8653246518142126,8,2,356.471421480886,-273.27023688246715,201.84833391347212,404.587097031005
3,1.6397007534799761,6.849065389609004,8,2,104.9905183036072,-206.36086206443508,-156.14148213346436,113.50665580210058
2,2.2696021735890484,7.1658119943819365,6,2,-75.23862131019051,-248.57264851641287,-220.42890237477718,-34.56155089119002
2,4.957291257365624,6.511485677154402,7,2,94.07510614045717,-197.5194240491728,-93.179329048927,143.7412469019002
2,4.002237763932829,4.3248394617270405,8,2,313.8014183878533,-258.5605123498864,175.87855939272947,351.75804704284315
2,3.0005712752251363,8.851113316263051,6,2,-455.67415401964286,-271.7683107174212,-647.3115714596156,-484.6398821770367
1,3.0223709184396057,7.715513817280732,8,2,-229.32420589523645,-272.03464183360995,-343.9722319039845,-223.1358737375944
2,0.8246190904240693,5.420199542198386,7,2,206.72334087023737,-121.20560629871176,71.1527188781264,384.38711257941463
3,4.306624447019758,0.02562785503242626,10,2,407.2738998238052,-244.2405638893415,3.8123652113681654,235.58080132202667
2,2.548581256214355,2.233742383267774,8,2,353.91713900151336,-260.6944555325201,208.27821804156804,382.02376250904797
2,2.1913318530144816,5.088257018395211,9,2,195.78559150116396,-244.44684104304392,109.26057829249748,299.2537372494536
3,3.7499728466704663,8.989290568210018,8,2,-467.54582853588516,-266.78789551752965,-688.6464359568315,-479.4253314743611
2,2.3700463583060363,6.286209441202532,9,2,62.81209936696115,-253.40191570414754,-54.35093164652437,126.68715264932811
2,1.1770340733403761,4.17862297843026,8,2,265.4630593355864,-162.25107689155755,185.2938258043797,457.4827489128222
2,3.4098094454044214,0.47911974552647063,7,2,327.95373653495136,-272.6575360780274,65.81039140759003,227.59285532956264
1,1.4845377344345299,5.972802272667545,10,2,148.46591308663912,-192.80487155727815,-4.577056687132995,195.4890717555889
2,2.9412051604447407,3.507521877148745,8,2,319.8830186789312,-270.9181021159883,214.71724407336882,378.2391419573805
3,3.317608871746163,5.373764473487979,9,2,242.4494308841774,-273.2150102387591,76.81690875337893,279.61089851461986
3,2.722159835377324,7.66441698415827,8,2,-114.92706726643002,-266.20002736361863,-331.84786807919295,-122.03889544281155
2,2.726632805224068,8.037403550507635,8,2,-247.69524617248788,-266.321254019598,-423.36948819220447,-255.25074221180242
2,4.550923655807156,8.642782394487549,9,2,-385.45734327599354,-229.2723673524638,-586.8056468903196,-381.63801424278336
2,4.565298633569742,6.360466262369636,10,2,155.8607643634576,-228.2952129605768,-66.86781654036417,139.27697049905905
3,2.082459550263526,9.056178949314496,10,2,-211.50540150736975,-238.17972039427605,-709.0005416654744,-471.17126205975046
3,2.405243416271918,6.906280097828268,7,2,-4.760762707447573,-254.97038856273198,-167.38053754790099,53.65807388936706
1,2.460132569707815,7.839140930666795,8,2,-200.5302425879361,-257.28819984672083,-373.84981963518567,-238.26701948190646
1,2.96856097420208,6.854822224122971,9,2,-60.492076257044225,-271.33257861148155,-157.26488641158585,-35.72646502306738
1,2.9180173622809438,8.71863813762966,7,2,-419.79225567327956,-270.53639255693827,-608.5839129840465,-486.2493055409847
3,4.717082656143167,2.228898818849613,8,2,523.9415086148063,-217.32369690538883,208.09802564980117,466.78332874441236
1,2.814467939215303,7.5988707636198916,8,2,-198.06966909769088,-268.49156911309046,-316.48714815025255,-192.10771726334298
2,1.9697345349865234,1.1715654303944023,6,2,296.8096879115033,-231.04322724349197,140.5260833210029,343.9228560775109
2,2.4119843129309126,0.9199402988185412,8,2,359.98410781488747,-255.2634515466662,116.16424982120397,295.34079827453775
3,3.3733802349223088,4.916226537876503,8,2,284.65013913446097,-272.93047073421525,126.83032658705599,329.90885585284076
1,2.7428753902067617,3.002371558876853,8,2,312.8335219017049,-266.7527382902067,221.9257203319272,348.04398204172054
2,3.3136047311824455,5.633582073848316,8,2,139.69731476328093,-273.2292337975456,43.730236618748336,204.94100282120277
3,2.755825032754138,6.777339177194439,8,2,20.598577379257467,-267.0869451453757,-142.2843641384046,66.63769071621972
1,3.724797845408103,2.2656290061627073,7,2,317.5935742143276,-267.4278800547077,209.4350314957497,334.878151441042
2,2.9117345857989214,6.999260579631175,7,2,-83.16708675521907,-270.4281674550603,-185.99641153271432,-21.984578987774597
1,1.7835967443936926,9.954590916315635,10,2,-367.64233669320976,-217.8168553687005,-1004.1911625781163,-829.1370179468167
3,2.6531458109406088,7.599546202974103,6,2,-137.10151400386172,-264.19812367673694,-316.644335346077,-104.83345902281393
1,5.211405864351051,1.7378650187307965,7,2,446.8901267898558,-173.3120923072904,183.7084373894727,403.2673450821823
3,4.236224747790713,6.336954241952833,5,2,51.61422023219987,-247.9795880374179,-62.87458379907753,165.1548281635046
1,1.838332058457616,0.09484770094073225,9,2,327.26843048104564,-221.8926381968492,13.944349210484445,184.92271101363525
2,4.778392589660965,4.6971816033111295,8,2,367.88103482057585,-212.5532815969715,147.04797893762884,368.9346973406574
3,3.1371026171191887,5.3330636564084095,8,2,219.8575747769871,-273.03024319695834,81.69246284171311,284.6712196447548
3,2.5116163575491988,9.723775529910336,8,2,-466.8027891673615,-259.320234529035,-924.4781061267108,-707.7893406557458
3,2.718418192423067,7.372053804307224,8,2,-60.221012964263075,-266.09782433158557,-264.9999732758356,-55.08879760742114
1,3.0568223689637106,7.059602519469256,6,2,-154.41933872499348,-272.40530202780326,-198.31024445794628,-77.84454648574952
1,4.084064247007108,5.32404609024204,7,2,166.2261248111117,-255.18309319691173,82.76140558593829,220.4493123890266
2,3.190028794077067,5.131760142088333,9,2,208.34650906029012,-273.2594727233708,104.58179182262836,265.76231909925764
3,3.3334024835237908,9.920827812438521,8,2,-675.0873627938786,-273.1508017935927,-992.3636604249064,-789.505462218499
3,4.211330030237935,0.21267996310289305,8,2,408.785106942488,-249.24027788450798,30.63777258139256,257.40649469688464
1,2.600909901457533,3.0320590586042426,9,2,317.32234632651983,-262.51870754986,221.85697038176065,352.20926283190073
1,3.3024315471996335,1.3378382335099381,9,2,388.5905906562753,-273.26452698649666,154.8772715795665,274.48374459306984
2,3.438875998563543,3.1497193240738595,8,2,378.55617817717314,-272.3904095092609,221.1486046539765,383.19819514471567
2,3.134728459770038,4.63619717668028,10,2,276.22384487539324,-273.0165567037419,152.24742325908346,313.6708665553416
1,3.4990026307624316,3.4193236600943813,7,2,258.3641516585906,-271.69880271403787,216.90041898813786,338.0726162741
3,2.308792640926272,9.627051146089094,7,2,-418.71452378774404,-250.51912594236057,-891.8704684190507,-666.3805943614112
2,3.979998463262808,6.805879769877336,6,2,-71.04513208085483,-259.4184483974889,-147.767264123598,27.25428747891314
1,2.4461448438126747,7.28044929824351,8,2,-120.67725587645228,-256.71237051906314,-244.93922986951338,-108.7806003885765
1,3.454655158356721,7.422922235824645,8,2,-187.14481033218485,-272.2270510988131,-276.3220173357149,-155.67806843452797
3,3.210390390065253,8.992269918698877,7,2,-450.17437257963843,-273.3089744642063,-689.5482637754901,-486.84823823969634
1,2.3133871816153673,7.680188073660499,9,2,-132.87648256234917,-250.7421081364115,-335.576057950155,-193.44716608656648
1,4.6224611566026095,0.16204809267711284,8,2,301.86031088305674,-224.3035155319526,23.550246843176204,192.11773131122362
2,4.716563327112349,2.613957457825551,8,2,461.16573266614387,-217.36327251549994,218.74220039264605,435.81892787714617
1,2.079165968926646,9.891043856513653,9,2,-459.2643932595389,-237.98055140999404,-981.9776737930488,-827.0872252030429
1,3.7992946213487437,6.521244866200585,7,2,-26.19140216372355,-265.4388088959561,-94.9190835954372,32.51310750860675
2,2.8774615454252537,0.6811773157515111,8,2,359.8997391372663,-269.80175600136334,90.10389199508444,254.74213599372112
3,2.3261686689898258,4.666382028588004,8,2,255.9717864456262,-251.35666140787194,149.69728049235152,374.3496190844796
3,3.3685097124772962,9.808344601878636,9,2,-640.5879071394689,-272.9617467789308,-953.3734314463159,-750.3261782252466
2,3.8337911146211625,9.928381418095771,9,2,-776.9053364009649,-264.4202741388867,-995.0047751101904,-824.9850492490771
2,3.1610829070329896,4.324468197786703,7,2,246.55133084773018,-273.1521000062338,175.9038274363961,337.19172743016236
3,2.6365017789641976,8.930530090127695,9,2,-302.5756318619556,-263.67836573974046,-670.9512771226975,-458.620642862438
3,4.329423393344822,5.919923113964039,5,2,121.33410667672385,-242.9745944793578,3.3339895635323273,236.36839508417455
3,4.36539779832336,5.0942934879038,7,2,298.98316753925883,-240.9222100888706,108.61703877192303,343.70382868305245
3,2.317108577890501,4.119424885701316,9,2,310.2014300982923,-250.92191259785332,188.80001490852555,413.8871023106723
3,3.0908879468533956,8.921300397528295,9,2,-392.8082201856285,-272.711299830538,-668.1876204579492,-464.88992028848713
2,1.4210345805447147,6.2112667082967565,9,2,157.0928734278624,-186.8968532389008,-41.99955344611112,205.5435933149881
1,3.8353420373092817,3.3379764369568585,9,2,370.08559883636366,-264.3730326042571,218.56724858853,347.0652159842729
3,4.327500129348245,4.919324372020565,9,2,362.7878244624061,-243.08242947280633,126.52709737107273,359.4536678982664
3,3.389544432329626,4.440792904626437,10,2,365.1441710425957,-272.81785764812986,167.64770021448572,370.8388425663559
1,1.9646120326044916,4.511541176142554,7,2,171.19362266649094,-230.70327716124334,162.29359400399642,324.4613168427531
1,4.61529667163856,3.11609804026884,5,2,357.8605933196373,-224.8131029347669,221.42205854548715,389.4799556107203
1,5.03041629208066,6.329572843054718,9,2,166.86945994761945,-190.8965395102623,-61.62667567262952,140.34778481710822
1,2.568123953441162,0.5223739040451547,10,2,352.597892994699,-261.3923529510839,71.18356370979554,202.66221075871164
1,3.4454609240862233,8.86163302671697,6,2,-528.9602134813,-272.32380670992774,-650.4247133813085,-529.8775200912362
1,3.816673615420092,4.153969676086393,9,2,309.1801188412944,-264.933393398115,186.77540562777875,314.7130122296638
2,3.7873776097103775,8.008624685577516,10,2,-258.3385998242299,-265.77632819102587,-416.0588148531358,-247.39514304416164
1,3.0481944544891064,7.294918141320399,9,2,-150.3676868925597,-272.3182512122916,-248.0797445909027,-127.52699580319428
1,4.797873979521018,4.718516337515931,10,2,365.83183204034634,-210.99666573688387,145.18485409573168,327.05918835884785
2,1.4347044665938908,1.9871056542526089,7,2,315.5376932988073,-188.18629210458948,197.6033748930733,443.8570827884838
1,1.4475092801022718,5.622116875844654,10,2,186.1548148876418,-189.3853426347402,45.26187117674567,248.7475285420055
3,2.9843152503290202,9.48072265599657,8,2,-501.5951476465876,-271.55366914239005,-843.4345347542646,-638.9792038966547
3,4.743562807243919,1.8577246264277503,8,2,506.09517030980555,-215.2872346982076,190.78039485999085,451.50216016178325
1,4.159693204342042,2.5601244520926922,7,2,391.9797529690114,-251.75275942552003,217.70240188482538,358.82064245930536
2,1.5066726440869285,9.930054563167882,8,2,-294.81306154013623,-194.8150505205591,-995.590177639484,-755.965228160043
3,5.843449814423225,8.925709747969588,9,2,-349.5210044442804,-98.58229151019555,-669.5073825604647,-292.0806740706603
2,3.554343296694595,5.495498499997739,8,2,159.84752699323857,-270.89658479869934,61.73722234671948,225.28063754802017
3,1.8477804960770772,6.947411878456382,6,2,23.77126396029356,-222.58048003390098,-175.56202373538144,77.8664962307176
1,2.9078787339154433,4.430623314536245,9,2,248.17659833150057,-270.36073429420895,168.39662757245276,290.90689327824384
2,3.9671451917448572,4.040926765704476,9,2,353.0658968844792,-259.9026015634836,193.17754825660393,367.7149466931204
2,4.252475370981931,4.431875408939061,7,2,298.4451272915453,-247.13930811681473,168.30469929670107,355.6053911798864
2,2.9340238281026703,4.144165531634869,7,2,248.78798383088372,-270.8028655130819,187.35610776531263,350.99324225223074
3,3.5221644883672147,6.755550115253239,9,2,35.11743740250043,-271.3823710307225,-138.12606467868432,66.50056429059323
3,2.875218156062812,3.304566257154893,7,2,382.87824755012946,-269.7586295806345,219.15543664959984,425.4058070689654
3,2.9341489728487997,1.7077640633069069,10,2,462.50196600175735,-270.80489656477346,181.8189298616012,387.02303329682775
1,3.7247879783265483,7.06567543471841,8,2,-117.40503058550144,-267.42812444764036,-199.55967014803946,-74.11679459567979
3,4.440714597772789,0.31297527045951123,7,2,379.5130774126613,-236.40798745995681,44.29667675908458,283.8976892991278
1,1.8625369302108703,7.187533489164817,7,2,-81.84572189632634,-223.64548170400985,-225.02237944468538,-55.796861148695214
2,2.76721255488316,2.632436954945762,9,2,351.9411945082554,-267.3736516430537,219.06553921484323,386.13188757178955
2,2.3980632378109594,1.9025288132641682,8,2,347.0158947794116,-254.65563628521932,193.23844214046454,373.0228058552452
1,1.9919954660900843,3.7895667084721674,8,2,253.97455992607627,-232.50474974711827,205.11029781006357,365.47654806294537
3,1.9409579168142181,1.1749996093228465,8,2,402.23183375390397,-229.11584710735013,140.836551013733,387.72970390638284
1,3.0249509817001417,3.8448962456229587,10,2,306.239201104295,-272.064532330221,202.75635246463776,323.56282013441677
2,1.927440029005726,1.0232172214902313,5,2,277.6570083040539,-228.1956333426146,126.54851353500617,332.79288019239164
2,1.8935345163725639,4.834887331647991,8,2,207.2023414488204,-225.8458716358184,134.61947735313015,343.2136057173118
1,2.8206476063981234,1.7616974940799957,9,2,346.0930401599237,-268.6292003708957,185.17214078866152,309.41394041776584
3,2.0205523829752776,1.2999658522380697,8,2,409.2739288722255,-234.3420074563858,151.73072692927573,393.39771947288995
3,3.5085943130667108,5.7910962986635415,10,2,206.5403954550958,-271.57113789477813,22.018727298894646,226.45658940411653
1,2.5208541859927496,6.252450504506629,10,2,60.82006154181429,-259.6703038961727,-48.75213566878426,84.44856043504306
1,1.8054849610983712,0.05517540855692893,9,2,298.8132090465189,-219.46536765273834,8.16683022791202,181.5724625751737
3,5.325720398692709,3.876774208090187,9,2,568.2714412671729,-161.33044320573845,201.33023803696858,516.0087948312301
2,0.8672419109658343,0.7795609004324455,9,2,359.3373008413869,-126.51216891841247,101.18944351362565,409.1172745952132
1,3.8563046495566793,7.386444609199067,8,2,-184.96209758001203,-263.72227051992195,-268.18980929919394,-139.04107981911585
3,3.346101144948053,6.815229295410152,8,2,-0.2604941812474939,-273.0897957533713,-149.57229730923746,53.346906937391296
3,2.515254869319889,0.49729133043984963,8,2,401.79841429044563,-259.45864483918524,68.07918436853898,284.62953952935374
2,2.0922857248125117,9.412505903636578,9,2,-365.8822546939516,-238.7705852568435,-821.2221991686147,-625.5527844254581
2,4.728419666234688,9.599603517046878,8,2,-719.5694477694236,-216.4562722461983,-882.7030385699543,-664.7193108161525
2,5.123894714405116,3.346716291269968,9,2,514.2040329300908,-182.02651103297137,218.40412096209457,470.81760992912325
2,2.7071897706184496,1.3061262305161014,8,2,354.4205733833263,-265.78676208725346,152.24746032192036,320.90069823466695
2,2.5617644519639238,1.1434324193967682,6,2,302.4633435143762,-261.1674196536045,137.96038406891293,311.23296441530846
1,4.1287461559446745,8.407205305924315,8,2,-404.0609319188639,-253.19228584274833,-521.015802100894,-381.3370879436423
3,2.7539974980923914,4.5916288909666125,8,2,301.05673627835023,-267.0403067333157,155.92897458961738,364.8976678563017
1,3.583454625553432,0.09508440626230019,7,2,294.0986764062035,-270.41085030802446,13.978583353283943,136.43873304525948
1,3.5580151256333936,9.253520864850406,8,2,-613.3176017208554,-270.8377404643207,-770.3626089724094,-648.3293494367301
1,3.0373247663870284,5.927373260187555,9,2,89.2066808412557,-272.2030877994825,2.2279114679838585,122.8958236685014
1,3.165098935570432,6.90396987912796,8,2,-89.81937074345109,-273.16959276522914,-166.92353726782608,-47.222130033055194
1,3.3695938155047824,8.235539373772303,8,2,-333.66495416673615,-272.95489163343774,-474.8321727672271,-354.9160644006648
2,1.9114162030271744,8.185787006408244,6,2,-177.14480730081266,-227.0925587355854,-461.7241622471356,-254.37672098272097
2,2.320267819141871,0.7580487252033963,10,2,356.06620925071843,-251.07399220662487,98.80709647884512,282.17310427222026
3,3.2257612611443363,5.739922930306102,8,2,155.71850132249602,-273.3321040659382,29.20920195932092,231.88609789338273
1,2.545720754286878,6.96244627842567,8,2,-64.25172467429562,-260.59064156617717,-178.57373365263675,-46.29337521881389
3,5.777352610916818,0.8562043781578166,8,2,508.1777936817631,-107.36709255594053,109.48811399973853,478.130021443798
2,3.132578499508078,2.224009071979914,10,2,398.3788080265919,-273.00391049326015,207.91491855550277,369.3510080622426
2,1.2618049599514585,3.9581445851656194,9,2,281.3254309705354,-171.16347236820866,197.45831018811043,460.7348378199018
2,0.1860556819320145,8.865250632332176,9,2,261.0084304845038,-30.427268338937402,-651.4965723972753,-247.4838407362126
1,3.821060135639285,8.506333988486587,7,2,-449.8128056719635,-264.8033495340497,-548.3594946150663,-420.29184414911595
1,3.1412630812854796,7.82103001424762,7,2,-248.18572053343067,-273.05352253029855,-369.42481656804875,-249.60733909834727
2,4.440680529117953,9.902767116879037,9,2,-798.9526155029889,-236.41009590661344,-986.0603777491444,-788.0304736557579
3,2.356000557158029,2.426566515933084,7,2,385.60403694404545,-252.75806694258722,214.49344833593312,437.7443813933459
3,2.879411180062089,4.678148100467993,8,2,281.1465457388129,-269.8390234128731,148.69082331622553,354.8607999033525
2,3.2792133669249157,4.467230123373853,9,2,287.9075024828989,-273.31716595385393,165.6764305452171,326.7992645913632
3,2.844939523499965,6.789374133520009,9,2,58.11529666917701,-269.1510309207516,-144.5913912067466,62.2665778725018
2,2.7622581925647336,8.50153286593384,9,2,-296.6331796145503,-267.2497407085973,-547.0237648441414,-379.83350555273864
3,3.725598751386203,4.916827552792643,8,2,287.340453458582,-267.4080259705173,126.77153441319092,335.3725084426736
2,2.166220465347457,4.915317930913585,8,2,204.61693030619273,-243.05585960292134,126.91917338651353,318.3033137835922
3,3.5356808235371546,6.083178128523308,6,2,102.08647340020194,-271.1848616946694,-21.543008663751834,183.2811296415788
1,4.828508243014111,7.424745522154339,9,2,-114.33050981383379,-208.50910352507015,-276.7302508574294,-92.3683543824995
2,4.655138133799748,2.013007854746421,9,2,475.9499023083593,-221.94555264747817,198.86821542328184,411.36266277580376
2,1.1941230042523612,9.618595505504349,10,2,-100.93410188737062,-164.07770849173056,-889.0422710006969,-618.6799794924274
3,2.5102186733827163,0.9205348062611862,9,2,428.9924919176645,-259.26688362899444,116.22556103198598,332.96767740299157
2,3.290571786092146,0.23100073251197895,9,2,370.36930945863594,-273.29490708593573,33.17058031500222,194.3156732290665
2,4.277894899168135,3.5879140703402843,8,2,384.0586536191463,-245.79746589482272,212.3865311323138,401.02906523749107
2,3.2098979839156034,7.014349374523279,8,2,-56.66128880977179,-273.3080310022529,-189.05837774101815,-27.926408743271026
1,4.2797701537715405,9.780749641821293,8,2,-815.889703572701,-245.69714827501195,-943.9053337323774,-796.7314820073893
1,2.3306197681959704,9.327604558463902,9,2,-421.4522957574858,-251.56868844925108,-793.9039718456579,-652.601660294909
3,3.329796873399664,6.884874472932335,8,2,-13.606230394046053,-273.1665995700152,-163.15642023430837,39.685980195676464
1,3.354965256078834,4.365457195810949,7,2,247.63113698169434,-273.0422562272578,173.07227738647174,292.901021159214
3,4.313343635351597,5.958017879498584,9,2,216.7874450048045,-243.87026490148128,-2.351060571558037,229.7876745269607
1,3.9085558036586514,9.686572921718634,9,2,-744.4426378109997,-262.00101262269453,-911.8807221626689,-781.0107347853634
3,3.690001439420204,2.655010661674857,9,2,469.13521653090265,-268.2583544443809,219.43721525838805,427.18786081400714
1,3.8493298328823196,4.78280716713444,9,2,260.17256025915304,-263.9413256156434,139.43204274456116,268.3617171289178
1,1.7903991594094182,6.929016907172583,7,2,-28.212470500685235,-218.33184006237673,-171.89258068769323,2.6465792499300704
3,2.8285382598514985,0.10298882127325548,9,2,412.6672442932452,-268.80205978313893,15.120162681725212,222.3271028985863
2,1.9950926137198775,3.8126141721612896,9,2,280.22854311983485,-232.70605425109505,204.1484705045305,405.8824162534355
2,2.346879999010585,5.6791220034267855,9,2,136.3347984102929,-252.33450984949775,37.58129300913765,219.68678315963993
1,2.826255469522773,9.009182793183161,10,2,-441.79618695183154,-268.7523829040265,-694.6761271151574,-570.557510019184
3,0.7436028423394201,9.919976616001746,7,2,15.688359803014563,-110.8593577654677,-992.0662198595508,-626.9165776250185
2,2.862319810122502,5.563244062277035,8,2,148.95542399977285,-269.50561139308854,53.02257024583298,217.95695885274446
3,2.217181736428411,9.445802874694708,8,2,-339.5899417231217,-245.84457746134223,-832.0349286253881,-601.8705060867304
2,1.9438953507519339,0.9926551516377002,8,2,341.765154008982,-229.31455622684814,123.53143962282253,328.65688339597443
3,3.0958568802994497,7.012708249729316,7,2,-26.84124048087309,-272.7509054119898,-188.72478973567013,14.533304852340123
1,2.6112659782229874,4.005543644623717,8,2,235.94128095435428,-262.86290564160925,195.0494168454199,325.0575112038107
3,3.341501739675315,7.509734575641694,6,2,-160.3241331075312,-273.1128576533523,-295.9447880648179,-93.04864571817016
2,2.3511775239139765,8.677235447984774,9,2,-274.3455151209893,-252.5346234894621,-596.6612918517635,-414.75591534122555
1,2.8244002513806845,0.5372428475893865,6,2,277.62070840864413,-268.71181160147364,73.00890364415552,197.1680920426819
3,5.458684374336612,9.354735436570486,8,2,-565.8378504647465,-146.54169870016358,-802.5943146355171,-473.12701333568066
2,3.6231011908098383,0.6815619254525307,7,2,360.2220609655911,-269.6786591450002,90.14817624430094,254.90951709930076
1,2.1539277867059274,7.533983725000758,7,2,-138.799495645332,-242.36301772471788,-301.493696219291,-150.98571394400886
3,4.239432186698283,0.6906975835990969,10,2,482.00939557088304,-247.8148238058693,91.19787605555028,319.392052249681
2,4.548408313010549,8.616821668405812,7,2,-437.75640035472344,-229.44224903027157,-579.4187508564462,-374.4209998867177
3,3.598681696653679,2.049814747916999,9,2,468.38558708225037,-270.13927725895866,200.6075159284681,406.47723866950946
3,2.2180435552463753,4.3407033120414695,8,2,277.74170532835825,-245.89058030214352,174.79239803044794,404.91081772830444
1,4.032980342754392,9.326209067701681,10,2,-631.371893739292,-257.33231467906654,-793.4579804322202,-657.9192951112868
1,2.422687750626847,7.920673287285922,7,2,-226.8358437325355,-255.72394690334335,-393.97471204158023,-256.82765894492354
2,4.350846920400696,7.857752480723358,8,2,-236.99298532712973,-241.7604373380933,-378.4143252221079,-185.73476256020118
1,2.7590812188126317,7.633300671685417,6,2,-231.3423467730511,-267.1696133775131,-324.5288421230557,-198.82745550056876
2,2.720484960906796,5.69435089863214,9,2,134.98418139810212,-266.1543678843576,35.50177234906994,203.78740446471235
3,3.5240573524461283,9.514300453713394,8,2,-564.8678445659746,-271.35528168271475,-854.4538756448462,-649.8001573275609
3,4.4102658409682585,8.316357267481717,8,2,-312.95025735142724,-238.26839638790085,-496.39017484283204,-258.6495712307329
2,5.368218375391905,4.40288097290003,7,2,427.81793551347204,-156.70333308389604,170.413235611024,448.149902527128
3,3.0270146257682002,7.425559455754001,8,2,-88.53550898543992,-272.0881915794523,-276.91254443030357,-72.99173600975585
1,2.590326725280385,9.981074738706383,8,2,-633.3210170612209,-262.1612164261869,-1013.5087866701244,-882.7990030963114
3,2.1793292140445963,8.710004669292765,6,2,-257.68270414853964,-243.78606441882127,-606.0906433104519,-373.8677077292732
1,1.5181254731783493,0.012229913883252674,8,2,305.99719314594745,-195.84516502653906,1.8234252136878075,198.8492601871488
2,1.9939632264225398,7.378861824162857,8,2,-38.59066225146969,-232.63270537161605,-266.5077269304402,-64.70043230205621
2,3.2356396485846277,8.97881664587623,8,2,-490.2801115363573,-273.34050248735286,-685.4795982597268,-524.3801007470796
3,4.054651492512786,3.2775260539455076,10,2,479.3590244813828,-256.43708261772764,219.59038373763468,439.16230111990706
3,2.096259666352795,9.774918560280335,8,2,-381.9296911879242,-239.00812348243176,-941.9095337162476,-704.9086571986793
1,3.787131784453721,4.01299365635277,9,2,325.73942647133276,-265.7832130573486,194.6605219964614,321.74830893911286
1,2.1380980082753602,4.211769289287302,8,2,237.57080165952073,-241.4592761834629,183.2536764793233,334.6654002958605
3,2.2596589118836024,1.6087209275570835,8,2,405.02352079730804,-248.06612975297156,175.28017049402172,403.22304074105017
3,1.9304515575309145,0.9659458164086809,7,2,370.28945089345785,-228.40145975490597,120.8562464258351,368.46378667092915
2,4.331840160224047,5.365957002772154,8,2,224.15263101837095,-242.83881747669335,77.75862314775998,269.3598056710666
2,4.606404341476658,6.027755198930276,10,2,194.79526597870228,-225.44188492493106,-12.947336045309726,196.05077902975924
2,2.270887100779827,3.6689651689139993,8,2,274.16220353278146,-248.63772984163637,209.70772590969318,395.5099960680568
3,2.190859138690616,6.066094051998251,8,2,142.33375562982846,-244.42095818545943,-18.87693129130389,212.7111105232367
3,3.622571321642059,3.9467085253845524,10,2,413.6958817526605,-269.6889820878583,198.02259167529382,404.34260958743556
3,4.728031197037391,8.681849846399952,8,2,-403.671303673664,-216.4861053164916,-597.9858197142808,-338.46292503077234
2,4.613919099770895,9.538231444307462,8,2,-713.9115429672864,-224.91078024507237,-862.3419925390831,-652.8127727841554
3,2.6149401300179282,5.935407093868602,8,2,146.6157839405813,-262.9836845883141,1.0320492497160103,214.05736466140195
1,2.816452033645178,8.422744830072622,9,2,-317.7307068640193,-268.5359739394807,-525.2695721124753,-400.934546051956
3,1.7684584526197893,8.537414987165386,8,2,-110.20617476574338,-216.66218263266924,-557.0346404126112,-297.6878230452804
3,2.603662282876086,7.137626902906568,6,2,-58.88212435185114,-262.61072920076964,-214.50392436661127,-1.1056535673808838
3,3.096631801164223,1.9200188918615602,7,2,417.18819781646863,-272.7569666344884,194.17058961857063,397.4226229840823
3,1.6502237332393954,1.5493808214428262,8,2,386.2064440330856,-207.23501343997128,171.1262794028094,439.90026596283815
3,2.4550122382300996,9.19484243583158,8,2,-361.9929010183835,-257.0785894982869,-751.9123973461492,-532.981986844436
