category,macro_state_1,macro_state_1_clip,ms_1_2nd,ms_1_3rd,macro_state_2,macro_state_2_2nd,macro_state_2_3rd,innovation_success,year,outcome
2,4.640134586,4.640134586,21.53084898,99.90603701,6.342879858,40.2321249,255.1875347,7,1,82.9003343
2,3.726069973,3.726069973,13.88359744,51.73125555,3.171421654,10.05791531,31.8978904,9,1,396.9459877
2,5.231680183,5.231680183,27.37047753,143.1935849,3.477767893,12.09486952,42.06314887,9,1,507.0424267
2,3.605969198,3.605969198,13.00301386,46.88846746,3.197066275,10.22123277,32.67795857,7,1,338.2952735
2,6.097248787,6.097248787,37.17644277,226.6740206,7.778801753,60.50975672,470.6934016,8,1,-36.3868215
2,7.256394388,7.256394388,52.65525951,382.0873296,2.156188916,4.649150643,10.02444709,7,1,713.824012
2,4.039931655,4.039931655,16.32104778,65.93591757,1.069200464,1.143189633,1.222298886,8,1,381.7227354
2,5.006893151,5.006893151,25.06897903,125.5176994,5.569651924,31.02102256,172.776298,9,1,278.5611103
2,4.185951195,4.185951195,17.52218741,73.34702132,6.935227662,48.09738272,333.5662991,8,1,-56.80981143
2,5.719863958,5.719863958,32.7168437,187.1358951,0.018366403,0.000337325,6.19544E-06,9,1,355.0409537
2,4.953194925,4.953194925,24.53413996,121.5223775,8.375764312,70.15342781,587.588577,10,1,-318.2820053
2,6.525595418,6.525595418,42.58339555,277.8820109,6.886228433,47.42014202,326.5459303,7,1,274.4278555
2,6.401573811,6.401573811,40.98014725,262.3374374,5.694624077,32.42874337,184.6695028,9,1,501.4725382
2,3.994418113,3.994418113,15.95537606,63.73244314,3.688729767,13.60672729,50.19154,8,1,359.7568943
2,6.033436891,6.033436891,36.40236072,219.6313461,0.546740056,0.298924689,0.163434101,10,1,459.8613797
2,6.757259443,6.757259443,45.66055518,308.5402177,8.712010757,75.89913144,661.2340496,7,1,-198.552943
2,6.018496502,6.018496502,36.22230014,218.0037867,9.653026637,93.18092325,899.4779342,7,1,-695.3737479
2,3.002007922,3.002007922,9.012051562,27.05425018,5.48954892,30.13514735,165.4283656,8,1,136.4878346
2,4.510039731,4.510039731,20.34045838,91.73627542,2.561253613,6.56002007,16.80187511,6,1,410.7662048
2,5.11178757,5.11178757,26.13037216,133.5729116,7.418794817,55.03851654,408.3194613,10,1,-45.69590462
2,4.125970818,4.125970818,17.02363519,70.239022,2.360202932,5.570557879,13.14764704,9,1,424.7129583
2,6.001030958,6.001030958,36.01237256,216.1113626,9.674188675,93.58992653,905.4066074,6,1,-711.4277683
2,5.656423018,5.656423018,31.99512136,180.9779409,1.955926711,3.825649297,7.482689647,7,1,512.8269881
2,5.243559414,5.243559414,27.49491533,144.1712221,6.750986882,45.57582388,307.6817891,8,1,73.41182514
2,4.720050567,4.720050567,22.27887736,105.1574277,4.08035679,16.64931153,67.93513136,8,1,397.2900791
2,5.757124336,5.757124336,33.14448062,190.816896,8.213388987,67.45975866,554.0732388,9,1,-187.690979
2,4.749946144,4.749946144,22.56198837,107.1682297,9.540568051,91.02243873,868.4057709,9,1,-700.0996663
2,3.948141408,3.948141408,15.58782058,61.54291987,1.300574019,1.69149278,2.199911563,6,1,347.8488106
2,4.64070916,4.64070916,21.53618151,99.94315482,9.299471105,86.48016284,804.2197755,9,1,-643.6482195
2,4.39385553,4.39385553,19.30596642,84.8276273,8.224208784,67.63761013,556.2658274,9,1,-320.7203328
2,5.400464456,5.400464456,29.16501634,157.5046341,1.886569972,3.559146258,6.714578456,8,1,516.1271491
2,5.862091987,5.862091987,34.36412247,201.445647,7.858978729,61.76354667,485.3983995,9,1,-67.74330679
2,7.19153676,7.19153676,51.71820097,371.9333434,9.67068834,93.52221297,904.4241746,9,1,-445.7063431
2,4.909414857,4.909414857,24.10235424,118.328456,0.130319916,0.016983281,0.00221326,10,1,378.5404939
2,4.997133936,4.997133936,24.97134757,124.7851684,4.976202957,24.76259587,123.2237028,10,1,388.9030647
2,4.978760942,4.978760942,24.78806052,123.4138276,2.832663409,8.02398199,22.72924018,7,1,455.1431583
2,6.456978286,6.456978286,41.69256859,269.2080101,3.748044143,14.0478349,52.65190532,9,1,703.1230364
2,5.742458148,5.742458148,32.97582558,189.3622983,4.372811374,19.12147931,83.6146222,8,1,532.4118159
2,5.104645946,5.104645946,26.05741023,133.0138535,0.066675452,0.004445616,0.000296413,8,1,311.8402565
2,5.655982846,5.655982846,31.99014196,180.9356942,8.497365532,72.20522099,613.5541561,7,1,-336.2958365
2,6.719075776,6.719075776,45.14597928,303.3392557,4.104025497,16.84302528,69.12420519,8,1,722.6136851
2,5.994088945,5.994088945,35.92910227,215.3622347,8.252537983,68.10438316,562.0340089,7,1,-218.7583874
2,4.522917589,4.522917589,20.45678352,92.52434601,5.815707807,33.8224573,196.7015289,6,1,133.972403
2,5.540983822,5.540983822,30.70250172,170.1220653,8.522970447,72.64102523,619.1173113,8,1,-328.0035289
2,5.939306464,5.939306464,35.27536127,209.5111812,9.846163612,96.94693787,954.5554119,9,1,-758.8388903
2,3.810613977,3.810613977,14.52077888,55.33308294,3.549392022,12.59818372,44.7158928,8,1,350.3565918
2,4.497236078,4.497236078,20.22513234,90.95719483,0.51049712,0.260607309,0.133039281,7,1,350.1327954
2,4.856063339,4.856063339,23.58135115,114.5125348,5.170162469,26.73057995,138.2014412,5,1,238.4593976
2,5.22791285,5.22791285,27.33107277,142.8844665,5.451572412,29.71964176,162.0187791,10,1,358.3966802
2,3.418426635,3.418426635,11.68564066,39.94650527,9.496011444,90.17423334,856.2955518,8,1,-625.8597341
2,6.311814183,6.311814183,39.83899828,251.4563544,1.761535651,3.103007848,5.466058948,5,1,532.2672962
2,3.615943489,3.615943489,13.07504731,47.2786322,3.765894255,14.18195954,53.40775995,7,1,318.7869865
2,3.954506783,3.954506783,15.63812389,61.84106701,2.647685455,7.010238269,18.5609059,9,1,407.658834
2,6.21116937,6.21116937,38.57862495,239.6183736,4.020975129,16.16824099,65.01209491,6,1,581.1899518
2,2.78476425,2.78476425,7.754911926,21.59560149,6.516435093,42.46392632,276.7134197,5,1,-62.73539045
2,4.376994843,4.376994843,19.15808386,83.85483424,3.569598755,12.74203527,45.48395324,9,1,418.0764532
2,2.660306617,2.660306617,7.077231296,18.82760525,0.443642426,0.196818602,0.087317082,10,1,364.0643926
2,5.379509783,5.379509783,28.9391255,155.6783087,2.786587127,7.765067819,21.63803803,8,1,529.1006328
2,4.489039392,4.489039392,20.15147466,90.46076357,3.19731216,10.22280505,32.68549888,9,1,449.3058416
2,2.376850094,2.376850094,5.649416371,13.42781584,5.004318874,25.0432074,125.3241954,8,1,174.3174454
2,6.197598559,6.197598559,38.41022789,238.051173,3.338321386,11.14438968,37.2035544,9,1,652.1080926
2,5.128808579,5.128808579,26.30467744,134.9116553,1.198084198,1.435405745,1.719736941,6,1,390.8454589
2,6.366066148,6.366066148,40.5267982,257.9962781,1.602677709,2.56857584,4.116599244,8,1,590.6969533
2,4.832839493,4.832839493,23.35633756,112.8774306,0.979906577,0.960216899,0.940922855,9,1,423.0453774
2,6.233256932,6.233256932,38.85349198,242.1837982,7.981262177,63.70054594,508.4107579,7,1,-78.16348194
2,5.102816787,5.102816787,26.03873916,132.8709153,6.230962887,38.8248985,241.9165017,7,1,155.3880709
2,4.538599925,4.538599925,20.59888928,93.49011734,6.658635021,44.33742034,295.2266998,9,1,42.03658831
2,4.795946213,4.795946213,23.00110008,110.3120388,4.475074921,20.02629555,89.61917295,9,1,388.9898572
2,6.078065563,6.078065563,36.94288099,224.5412528,7.071619363,50.00780041,353.6361297,8,1,140.2963618
2,4.577395198,4.577395198,20.9525468,95.90808713,1.693548493,2.868106498,4.857277437,7,1,424.5273776
2,6.166209151,6.166209151,38.02213529,234.4524386,5.562642948,30.94299657,172.1248417,7,1,442.5333133
2,5.048389395,5.048389395,25.48623549,128.664441,5.122714861,26.24220755,134.4313466,9,1,357.0101869
2,5.650439512,5.650439512,31.92746668,180.4042193,0.277648271,0.077088562,0.021403506,8,1,372.5868514
2,4.495330744,4.495330744,20.20799849,90.8416369,0.350124107,0.12258689,0.042920626,8,1,352.1019795
2,4.582862699,4.582862699,21.00263052,96.25217198,4.092120496,16.74545015,68.52439978,7,1,350.95916
2,6.006830543,6.006830543,36.08201317,216.7385388,5.898928439,34.79735672,205.2671172,3,1,281.7664308
2,6.344221233,6.344221233,40.24914305,255.3494679,7.464680486,55.72145476,415.942856,8,1,99.73770229
2,5.104259309,5.104259309,26.05346309,132.9836315,4.315995641,18.62781837,80.39758289,7,1,423.3896566
2,4.852801993,4.852801993,23.54968719,114.2819689,0.991174035,0.982425967,0.973755109,8,1,434.8753493
2,5.26321323,5.26321323,27.70141351,145.7984461,7.642673882,58.41046407,446.4121282,9,1,-78.41911301
2,4.961201286,4.961201286,24.6135182,122.1126181,2.473672517,6.11905572,15.13653996,10,1,519.4163979
2,5.609055346,5.609055346,31.46150188,176.4693053,1.252425262,1.568569037,1.964515487,9,1,499.5957564
2,6.069609412,6.069609412,36.84015842,223.6053723,4.523970192,20.4663063,92.58895965,8,1,540.4684666
2,3.513431774,3.513431774,12.34420283,43.37051444,5.893292531,34.73089685,204.679335,8,1,89.39126201
2,5.100143109,5.100143109,26.01145973,132.6621671,4.522961342,20.4571793,92.52703112,8,1,413.0396869
2,6.158262296,6.158262296,37.9241945,233.5471371,3.053396055,9.323227467,28.46750597,9,1,660.3989888
2,4.969378869,4.969378869,24.69472634,122.7174512,2.583376185,6.673832513,17.24101998,8,1,482.6795195
2,4.512923785,4.512923785,20.36648109,91.91237693,3.059948554,9.363285155,28.65117087,5,1,363.2807698
2,4.816870139,4.816870139,23.20223793,111.7621671,0.31238097,0.09758187,0.030482719,6,1,344.8851348
2,5.08351055,5.08351055,25.84207951,131.3684838,1.05846112,1.120339942,1.185836269,8,1,420.4440012
2,5.12230429,5.12230429,26.23800124,134.3990263,2.773323899,7.691325449,21.33053668,8,1,506.5242897
2,4.849704739,4.849704739,23.51963606,114.0632905,7.840439829,61.47249672,481.9714117,10,1,-171.8265611
2,3.518052987,3.518052987,12.37669682,43.54187521,7.3485915,54.00179703,396.8371466,9,1,-126.017942
2,7.208096296,7.208096296,51.95665221,374.5085523,2.507629324,6.288204826,15.76848682,7,1,743.7443573
2,3.441283134,3.441283134,11.84242961,40.75315329,5.571685265,31.0436767,172.965596,8,1,126.4207298
2,4.67691527,4.67691527,21.87353644,102.3006766,7.424164946,55.11822515,409.2067951,8,1,-120.4783272
2,3.437216603,3.437216603,11.81445798,40.60885112,0.013653648,0.000186422,2.54534E-06,9,1,370.702869
2,3.838114564,3.838114564,14.73112341,56.53973929,0.871381199,0.759305193,0.661644269,7,1,356.6298958
2,4.0752845,4.0752845,16.60794376,67.68209579,8.019700646,64.31559846,515.7918465,8,1,-295.0208562
2,7.712259107,7.712259107,59.47894053,458.7170008,9.58334859,91.84057019,880.1401988,9,1,-273.3440525
2,6.189057322,6.189057322,38.30443054,237.0683163,6.432722693,41.37992125,266.1855585,7,1,282.044053
2,4.377789017,4.377789017,19.16503667,83.90048706,0.37111402,0.137725616,0.051111907,8,1,344.9851943
2,3.115710814,3.115710814,9.707653875,30.24624215,1.603565234,2.57142146,4.123442057,9,1,379.8205994
2,4.231305265,4.231305265,17.90394424,75.75705353,5.489338165,30.13283349,165.4093129,5,1,146.8831699
2,3.852212392,3.852212392,14.83954031,57.1650611,4.536419496,20.57910184,93.3554388,7,1,266.8763401
2,6.19419609,6.19419609,38.3680652,237.6593194,1.220976229,1.490782952,1.820210547,9,1,523.1672606
2,2.99003589,2.99003589,8.940314625,26.7318616,0.204947887,0.042003636,0.008608557,10,1,362.0505341
2,5.062295231,5.062295231,25.62683301,129.7305945,5.278554198,27.86313442,147.0770652,8,1,314.7428441
2,5.217359837,5.217359837,27.22084367,142.0209365,6.422837302,41.25283901,264.9602732,9,1,157.7548019
2,4.835729004,4.835729004,23.384275,113.0800169,9.846110797,96.94589784,954.5400515,8,1,-814.9726806
2,4.280375405,4.280375405,18.32161361,78.42338429,8.693112208,75.57019987,656.9402271,9,1,-422.8906983
2,5.003142418,5.003142418,25.03143405,125.2358295,1.321579498,1.74657237,2.308234236,8,1,432.4656161
2,4.83099097,4.83099097,23.33847375,112.7479559,1.185722413,1.405937641,1.667051772,6,1,395.478902
2,4.51338701,4.51338701,20.3706623,91.94068264,0.361638564,0.130782451,0.047295978,7,1,344.7576424
2,4.565457595,4.565457595,20.84340305,95.15967274,3.760882271,14.14423546,53.19480438,5,1,347.1004092
2,4.463867287,4.463867287,19.92611116,88.94751575,5.005571949,25.05575054,125.4183621,10,1,328.3357607
2,4.174387043,4.174387043,17.42550718,72.74081138,7.814926593,61.07307765,477.2816187,9,1,-212.6109833
2,3.700522954,3.700522954,13.69387014,50.67448077,3.042243031,9.25524266,28.15669748,7,1,333.8261914
2,5.450937316,5.450937316,29.71271762,161.9621612,6.807548014,46.34270997,315.4802232,8,1,131.6131722
2,5.139432964,5.139432964,26.41377119,135.7518063,6.459076426,41.71966828,269.4705259,9,1,143.0419622
2,3.61906714,3.61906714,13.09764696,47.40126372,5.090482934,25.9130165,131.9097683,9,1,222.3536021
2,4.588585558,4.588585558,21.05511742,96.61320772,1.472930811,2.169525173,3.195560472,7,1,424.2827544
2,5.557424605,5.557424605,30.88496824,171.6408824,1.060824308,1.125348213,1.193796739,5,1,392.1861143
2,4.874584477,4.874584477,23.76157382,115.8277989,5.242211954,27.48078617,144.0601058,7,1,265.3900963
2,4.91895667,4.91895667,24.19613472,119.0197383,9.989845951,99.79702213,996.9568775,7,1,-904.7686122
2,4.282712608,4.282712608,18.34162728,78.5519184,3.91536505,15.33008348,60.02287306,7,1,342.648482
2,4.345680568,4.345680568,18.8849396,82.06791503,7.04133527,49.58040238,349.112236,8,1,-80.59313277
2,4.722259491,4.722259491,22.2997347,105.3051338,6.782416759,46.0011771,311.9991545,10,1,74.86007842
2,4.962607662,4.962607662,24.6274748,122.2164952,9.327065651,86.99415367,811.4001825,9,1,-635.1691852
2,5.365366937,5.365366937,28.78716237,154.4536892,7.278682933,52.97922523,385.6189825,10,1,32.13442962
2,4.910327341,4.910327341,24.1113146,118.3944473,6.988922263,48.8450344,341.3741483,9,1,24.69793894
2,3.731052765,3.731052765,13.92075474,51.93907046,6.654587743,44.28353802,294.6886893,5,1,-70.21748093
2,5.456407851,5.456407851,29.77238664,162.4502842,9.701403289,94.11722578,913.0691637,8,1,-759.216266
2,4.279780218,4.279780218,18.31651871,78.39067445,0.12355343,0.01526545,0.001886099,8,1,338.496494
2,7.807455832,7.807455832,60.95636657,475.9141397,2.347072224,5.508748023,12.92942947,9,1,853.8281728
2,6.595347011,6.595347011,43.4986022,286.888376,4.910976632,24.11769148,118.4414193,8,1,628.135723
2,4.082474918,4.082474918,16.66660146,68.04098243,9.455876551,89.41360135,845.4839764,7,1,-695.4408292
2,6.036815654,6.036815654,36.44314324,220.0005376,3.927224896,15.42309539,60.56996418,8,1,610.7776853
2,6.097877938,6.097877938,37.18411534,226.7441966,2.431356792,5.911495851,14.37295559,9,1,636.0405791
2,6.65937238,6.65937238,44.3472405,295.3247885,2.595175696,6.734936892,17.47834454,8,1,692.4536518
2,6.514070512,6.514070512,42.43311464,276.4123008,8.533739495,72.82470976,621.4671019,6,1,-233.6189791
2,5.97546551,5.97546551,35.70618806,213.3610953,5.502284614,30.27513597,166.5824148,7,1,406.9615228
2,5.602341716,5.602341716,31.3862327,175.8364008,7.633639773,58.27245619,444.8309392,9,1,-60.66639278
2,6.389045987,6.389045987,40.81990862,260.8002734,7.709097419,59.43018301,458.1530705,9,1,55.21547908
2,5.926760708,5.926760708,35.12649248,208.1863155,6.391616945,40.85276718,261.115239,7,1,255.8064128
2,6.848832499,6.848832499,46.9065066,321.2548068,1.164112458,1.355157814,1.577556094,7,1,525.1053302
2,4.659085397,4.659085397,21.70707674,101.1351242,5.399401336,29.15353479,157.4116347,9,1,276.6703895
2,5.683001465,5.683001465,32.29650565,183.5410889,4.593878111,21.1037161,96.94789945,9,1,514.5321296
2,4.070630201,4.070630201,16.57003023,67.45046549,6.057130021,36.68882409,222.2289778,7,1,72.78957917
2,6.696657303,6.696657303,44.84521904,300.3130636,7.372654781,54.35603852,400.7483072,9,1,225.0993462
2,5.626812627,5.626812627,31.66102034,178.1506291,9.879875256,97.61193508,964.393742,9,1,-779.8020524
2,6.129972415,6.129972415,37.57656181,230.3432874,1.098861977,1.207497644,1.326873248,9,1,523.5023394
2,5.521932679,5.521932679,30.49174051,168.3733383,5.242758268,27.48651426,144.1051499,9,1,412.7114553
2,4.784639095,4.784639095,22.89277127,109.5336484,8.897918239,79.17294899,704.4744268,8,1,-509.8450128
2,4.203283234,4.203283234,17.66758995,74.26188463,0.762870361,0.581971187,0.44396857,7,1,364.4907031
2,5.993289215,5.993289215,35.91951562,215.2760456,3.330616277,11.09300478,36.9465423,8,1,603.273229
2,4.962743524,4.962743524,24.62882329,122.2265333,3.290727216,10.82888561,35.6349086,7,1,438.8667592
2,4.279272871,4.279272871,18.3121763,78.36279926,2.355759735,5.549603927,13.07353347,7,1,386.0347639
2,4.344155863,4.344155863,18.87169016,81.98156344,4.041595668,16.33449554,66.01742641,9,1,398.9346886
2,3.791162254,3.791162254,14.37291124,54.49003857,3.665234427,13.43394341,49.23855186,10,1,392.7592784
2,4.46222985,4.46222985,19.91149523,88.84966838,6.966079044,48.52625725,338.0377438,6,1,-64.65231467
2,4.48416891,4.48416891,20.10777081,90.16664071,0.605857753,0.367063616,0.222388338,6,1,327.974294
2,5.265608394,5.265608394,27.72663176,145.9975849,2.900219498,8.411273138,24.39453836,10,1,551.0325998
2,5.5598967,5.5598967,30.91245132,171.8700361,8.249272406,68.05049523,561.3670725,9,1,-236.1870676
2,4.08631708,4.08631708,16.69798728,68.23327063,8.623625328,74.3669138,641.3124014,9,1,-420.7857743
2,6.131742089,6.131742089,37.59826105,230.5428398,5.02641239,25.26482151,126.9914119,7,1,505.3042981
2,5.154154066,5.154154066,26.56530414,136.9216704,8.727270303,76.16524695,664.7146978,9,1,-414.0095557
2,4.215827958,4.215827958,17.77320537,74.92877611,5.974697664,35.69701218,213.2788553,9,1,140.7075562
2,4.173224049,4.173224049,17.41579896,72.68003108,2.067666725,4.275245686,8.839783247,7,1,387.9612452
2,3.992438516,3.992438516,15.93956531,63.63773446,5.592642282,31.27764769,174.9246949,7,1,141.634576
2,4.775772538,4.775772538,22.80800333,108.925836,1.044748172,1.091498742,1.140341315,7,1,415.6235869
2,5.209379953,5.209379953,27.13763949,141.3702751,5.492908503,30.17204382,165.7322761,9,1,326.5409228
2,5.192920075,5.192920075,26.96641891,140.0344581,1.254602084,1.574026388,1.974776787,10,1,494.0672333
2,4.526290262,4.526290262,20.48730353,92.73148246,7.157407568,51.22848309,366.6631326,10,1,-45.10466316
2,5.202351398,5.202351398,27.06446007,140.7988317,7.722166815,59.63186031,460.4871728,7,1,-159.6793611
2,5.679684646,5.679684646,32.25881768,183.2199115,5.504782569,30.30263113,166.8093956,10,1,412.2915942
2,5.795644459,5.795644459,33.58949469,194.6727688,8.94870498,80.07932081,716.6062169,8,1,-450.9447516
2,2.575821996,2.575821996,6.634858956,17.09021564,6.549395281,42.89457855,280.9335504,10,1,39.73298552
2,5.064999406,5.064999406,25.65421898,129.9386039,8.542256363,72.97014377,623.3296749,9,1,-376.4433575
2,4.131994364,4.131994364,17.07337743,70.54709932,8.998440748,80.9719359,728.6211674,10,1,-509.2952734
2,4.804771855,4.804771855,23.08583258,110.9221586,7.817533789,61.11383454,477.7594665,9,1,-203.7434963
2,4.904752611,4.904752611,24.05659818,117.9916627,2.513117625,6.315760199,15.87224827,9,1,497.1635205
2,5.206272992,5.206272992,27.10527847,141.1174792,0.884733518,0.782753397,0.692528167,7,1,412.8799374
2,5.300826007,5.300826007,28.09875636,148.9466185,7.119940047,50.69354627,360.9350102,8,1,7.962872114
2,4.006336918,4.006336918,16.0507355,64.30465422,9.817620692,96.38567606,946.2780077,10,1,-756.4957673
2,4.47152803,4.47152803,19.99456292,89.40624856,9.437746756,89.07106383,840.6301437,10,1,-639.7492423
2,5.07969196,5.07969196,25.80327041,131.0726652,6.314928445,39.87832126,251.8287453,8,1,149.8290049
2,6.014560449,6.014560449,36.1749374,217.5763477,2.747962965,7.551300457,20.75069399,6,1,557.2089821
2,4.915537646,4.915537646,24.16251035,118.7717292,7.655920643,58.61312089,448.7374022,9,1,-138.3251282
2,4.71484773,4.71484773,22.22978911,104.8100707,7.49446932,56.16707038,420.9423858,8,1,-139.354574
2,6.203488425,6.203488425,38.48326864,238.7305116,9.92022027,98.41077021,976.2565174,9,1,-739.0868163
2,4.763102509,4.763102509,22.68714551,108.0611997,5.478835445,30.01763784,164.4616982,8,1,256.2045096
2,4.748873695,4.748873695,22.55180137,107.0956563,8.814988979,77.7040307,684.9601743,9,1,-486.9649283
2,6.824287505,6.824287505,46.57089996,317.8132107,0.228869012,0.052381025,0.011988393,8,1,372.261734
2,4.727356192,4.727356192,22.34789657,105.6464672,3.465295193,12.00827077,41.61220298,8,1,433.399533
2,5.370990924,5.370990924,28.8475435,154.9398943,4.614279461,21.29157495,98.24527697,10,1,482.2394431
2,5.923170835,5.923170835,35.08395274,207.8082456,6.098966887,37.19739709,226.8656932,10,1,363.8478204
2,5.35884989,5.35884989,28.71727214,153.8915507,5.238834161,27.44538337,143.7818119,7,1,354.435302
2,6.05193412,6.05193412,36.6259066,221.6575738,8.54539584,73.02379007,624.0171919,10,1,-235.4791513
2,5.361477964,5.361477964,28.74544595,154.118075,0.41003596,0.168129488,0.068939136,7,1,353.6262367
2,4.915378678,4.915378678,24.16094755,118.7602064,7.224601508,52.19486695,377.0871145,9,1,-49.6763634
2,4.539025494,4.539025494,20.60275243,93.51641853,4.107551327,16.8719779,69.30251521,9,1,413.6362508
2,5.021609696,5.021609696,25.21656394,126.627742,9.587966408,91.92909985,881.4131213,9,1,-722.108456
2,5.612039314,5.612039314,31.49498527,176.7510955,6.05361113,36.64620771,221.8418909,7,1,250.5926541
2,5.989130711,5.989130711,35.86968668,214.8282421,3.221609201,10.37876584,33.43632753,6,1,574.6196146
2,4.493262576,4.493262576,20.18940858,90.71631399,7.204706434,51.9077948,373.9804232,7,1,-111.6422753
2,4.01118516,4.01118516,16.08960638,64.53839035,8.008555038,64.1369538,513.6443244,8,1,-297.1088867
2,4.534524209,4.534524209,20.5619098,93.23847778,8.71896096,76.02028023,662.8178555,10,1,-429.9554679
2,5.981396565,5.981396565,35.77710487,213.9970522,5.152075865,26.54388572,136.756113,7,1,470.3981192
2,4.128252365,4.128252365,17.04246759,70.35560712,9.418243745,88.70331524,835.429444,9,1,-647.5758225
2,4.585485393,4.585485393,21.02667629,96.417517,1.517275622,2.302125312,3.492958614,9,1,458.5307185
2,3.826270853,3.826270853,14.64034864,56.01793927,6.124567559,37.51032779,229.7345367,9,1,83.11698502
2,7.106869524,7.106869524,50.50759443,358.9508836,3.720853427,13.84475023,51.51428634,8,1,798.2223048
2,5.426847342,5.426847342,29.45067207,159.8243014,9.235308826,85.29092911,787.6880703,8,1,-579.6715228
2,6.255961236,6.255961236,39.13705098,244.8398738,8.005632698,64.0901549,513.0822397,9,1,-48.37100946
2,5.652645143,5.652645143,31.95239711,180.6155623,2.660877634,7.080269781,18.8397315,10,1,593.3590326
2,3.240022108,3.240022108,10.49774326,34.01292026,8.834839381,78.05438688,689.597971,8,1,-449.2133156
2,4.93597625,4.93597625,24.36386154,120.2594419,2.786220785,7.763026261,21.62950512,7,1,439.1953281
2,4.298971003,4.298971003,18.48115168,79.44993517,3.754049738,14.09288943,52.90540789,8,1,374.0410972
2,6.923840495,6.923840495,47.93956721,331.9259167,0.033633124,0.001131187,3.80454E-05,7,1,280.7804481
2,7.173940051,7.173940051,51.46541586,369.2098081,0.756485973,0.572271028,0.432915005,7,1,493.4474986
2,4.284453063,4.284453063,18.35653805,78.64772566,4.130020401,17.05706851,70.44604095,9,1,367.5079964
2,3.960222012,3.960222012,15.68335839,62.1095811,4.564878542,20.8381161,95.12346903,7,1,267.2531227
2,4.430055068,4.430055068,19.62538791,86.94154915,2.628462288,6.908813997,18.15955704,8,1,415.6939309
2,6.308298167,6.308298167,39.79462576,251.0363647,3.683956549,13.57153586,49.99694841,7,1,631.0546725
2,3.884523848,3.884523848,15.08952553,58.61562176,5.055116688,25.55420473,129.1794867,9,1,240.4613311
2,4.690190213,4.690190213,21.99788423,103.1742613,6.54907548,42.89038965,280.8923992,4,1,-20.47332707
2,5.369204142,5.369204142,28.82835312,154.785313,2.975950425,8.856280933,26.35585301,7,1,510.47642
2,4.557343733,4.557343733,20.7693819,94.65321245,7.578414626,57.43236825,435.2462996,9,1,-162.3345763
2,5.516817035,5.516817035,30.43527019,167.9058171,5.896528238,34.76904526,205.0166572,8,1,285.4165613
2,5.510733121,5.510733121,30.36817953,167.3509328,8.315235222,69.1431368,574.9414465,10,1,-244.0406106
2,5.362808277,5.362808277,28.75971261,154.2328248,5.699783588,32.48753295,185.1719071,10,1,345.9205607
2,5.119864478,5.119864478,26.21301227,134.2070704,7.40363398,54.81379612,405.8212835,8,1,-56.44660529
2,3.882645685,3.882645685,15.07493752,58.53064111,1.991261737,3.965123305,7.895598319,10,1,439.0906112
2,6.043123116,6.043123116,36.519337,220.6908496,2.319264953,5.378989923,12.47530281,5,1,542.4262571
2,4.697356754,4.697356754,22.06516047,103.6479306,4.111803904,16.90693134,69.5179863,9,1,414.7009436
2,6.583238608,6.583238608,43.33903057,285.3111793,9.919510967,98.39669783,976.0471233,9,1,-675.2717795
2,4.261521573,4.261521573,18.16056612,77.39164428,2.397911738,5.749980703,13.78794622,8,1,409.0427502
2,3.821172411,3.821172411,14.60135859,55.79430862,4.316342737,18.63081462,80.41698139,9,1,322.0628542
2,6.239073208,6.239073208,38.92603449,242.8623789,9.425918858,88.84794632,837.4735327,6,1,-595.0264263
2,5.259878346,5.259878346,27.66632022,145.5214787,1.126532002,1.269074351,1.429652869,8,1,446.5155517
2,3.709734279,3.709734279,13.76212842,51.05383954,9.456352167,89.42259631,845.6115624,9,1,-628.225426
2,6.520879262,6.520879262,42.52186635,277.2799564,8.589072025,73.77215825,633.6343806,10,1,-147.9614567
2,4.153862355,4.153862355,17.25457247,71.67311903,2.507099472,6.285547765,15.75849348,9,1,447.518494
2,4.02076868,4.02076868,16.16658078,65.00208165,4.41507931,19.49292531,86.06281124,7,1,271.6900411
2,3.991898197,3.991898197,15.93525121,63.61190058,8.059719253,64.95907443,523.5519028,6,1,-350.4533683
2,5.09452455,5.09452455,25.95418039,132.2242092,9.580055191,91.77745746,879.2331077,7,1,-751.0840987
2,5.228085295,5.228085295,27.33287585,142.8986063,9.859099947,97.20185177,958.3227717,6,1,-859.2652961
2,4.541202493,4.541202493,20.62252008,93.6510396,8.217678998,67.53024812,554.9419017,5,1,-389.3646008
2,4.600453742,4.600453742,21.16417464,97.3648064,4.728359553,22.35738406,105.7137505,9,1,334.1580297
2,5.757392712,5.757392712,33.14757084,190.8435828,0.417616081,0.174403191,0.072833577,8,1,388.596739
2,4.509073919,4.509073919,20.33174761,91.67735288,7.650492392,58.53003385,447.7835787,6,1,-214.6216728
2,3.122316396,3.122316396,9.748859679,30.43902442,1.514452868,2.293567489,3.473499861,9,1,390.0682477
2,5.381644795,5.381644795,28.9621007,155.8637385,9.793495437,95.91255287,939.3191488,8,1,-787.043099
2,5.148229887,5.148229887,26.50427097,136.45008,6.622783012,43.86125483,290.4835734,7,1,81.4895828
2,6.319318519,6.319318519,39.93378654,252.3543168,4.007780309,16.062303,64.3741817,10,1,693.2055535
2,3.311357265,3.311357265,10.96508694,36.3093203,1.445361945,2.089071152,3.019463944,10,1,410.1607706
